"scientificName","catalogNumber","institutionCode","year","month","day","decimalLongitude","decimalLatitude"
"Pilgerodendron uviferum (D.Don) Florin","280275588","iNaturalist",2025,3,28,-73.898461,-42.325184
"Pilgerodendron uviferum (D.Don) Florin","269346192","iNaturalist",2025,4,8,-73.532122,-47.796283
"Pilgerodendron uviferum (D.Don) Florin","271540253","iNaturalist",2006,4,18,-73.169,-47.714017
"Pilgerodendron uviferum (D.Don) Florin","","",2023,12,21,-73.155,-41.567
"Pilgerodendron uviferum (D.Don) Florin","","",2023,4,20,-74.107,-42.621
"Pilgerodendron uviferum (D.Don) Florin","267768943","iNaturalist",2025,3,30,-73.547508,-47.801388
"Pilgerodendron uviferum (D.Don) Florin","267803280","iNaturalist",2025,3,30,-73.539772,-47.795462
"Pilgerodendron uviferum (D.Don) Florin","267523956","iNaturalist",2022,11,11,-74.006667,-42.748489
"Pilgerodendron uviferum (D.Don) Florin","261896880","iNaturalist",2023,11,11,-73.95833,-42.733476
"Pilgerodendron uviferum (D.Don) Florin","260548175","iNaturalist",2025,1,14,-72.39559,-40.60803
"Pilgerodendron uviferum (D.Don) Florin","252338125","iNaturalist",2024,11,13,-73.067583,-51.150657
"Pilgerodendron uviferum (D.Don) Florin","260408759","iNaturalist",2025,2,2,-72.851943,-44.292405
"Pilgerodendron uviferum (D.Don) Florin","251318300","iNaturalist",2020,2,15,-73.558168,-47.778585
"Pilgerodendron uviferum (D.Don) Florin","263913073","iNaturalist",2025,3,1,-73.532235,-47.796318
"Pilgerodendron uviferum (D.Don) Florin","260431327","iNaturalist",2025,1,12,-73.721314,-40.949839
"Pilgerodendron uviferum (D.Don) Florin","262469656","iNaturalist",2025,2,20,-73.9748,-42.769176
"Pilgerodendron uviferum (D.Don) Florin","251173794","iNaturalist",2024,11,1,-72.614283,-41.5365
"Pilgerodendron uviferum (D.Don) Florin","249213242","iNaturalist",2024,10,24,-74.104964,-42.619555
"Pilgerodendron uviferum (D.Don) Florin","265986699","iNaturalist",2025,3,10,-73.535203,-47.801483
"Pilgerodendron uviferum (D.Don) Florin","265222346","iNaturalist",2025,3,13,-73.89927,-42.675755
"Pilgerodendron uviferum (D.Don) Florin","264030594","iNaturalist",2006,5,9,-73.067493,-48.175359
"Pilgerodendron uviferum (D.Don) Florin","263168004","iNaturalist",2025,2,26,-73.948615,-43.115125
"Pilgerodendron uviferum (D.Don) Florin","263168066","iNaturalist",2025,2,26,-73.943011,-43.114681
"Pilgerodendron uviferum (D.Don) Florin","263167943","iNaturalist",2025,2,26,-73.951893,-43.116971
"Pilgerodendron uviferum (D.Don) Florin","262040493","iNaturalist",2025,2,17,-72.813735,-44.299695
"Pilgerodendron uviferum (D.Don) Florin","262039612","iNaturalist",2025,2,17,-72.812638,-44.299422
"Pilgerodendron uviferum (D.Don) Florin","262040889","iNaturalist",2025,2,17,-72.813742,-44.299697
"Pilgerodendron uviferum (D.Don) Florin","262040170","iNaturalist",2025,2,17,-72.812965,-44.299412
"Pilgerodendron uviferum (D.Don) Florin","262039974","iNaturalist",2025,2,17,-72.812968,-44.299355
"Pilgerodendron uviferum (D.Don) Florin","262039454","iNaturalist",2025,2,17,-72.81257,-44.2994
"Pilgerodendron uviferum (D.Don) Florin","262040716","iNaturalist",2025,2,17,-72.813778,-44.299762
"Pilgerodendron uviferum (D.Don) Florin","262040309","iNaturalist",2025,2,17,-72.812955,-44.2994
"Pilgerodendron uviferum (D.Don) Florin","260637508","iNaturalist",2025,1,31,-73.531058,-47.796633
"Pilgerodendron uviferum (D.Don) Florin","260431352","iNaturalist",2025,1,12,-73.719794,-40.949511
"Pilgerodendron uviferum (D.Don) Florin","260413106","iNaturalist",2025,1,11,-73.442514,-40.171722
"Pilgerodendron uviferum (D.Don) Florin","260413073","iNaturalist",2025,1,11,-73.442122,-40.171733
"Pilgerodendron uviferum (D.Don) Florin","260458370","iNaturalist",2025,1,14,-72.947468,-43.866225
"Pilgerodendron uviferum (D.Don) Florin","260431371","iNaturalist",2025,1,12,-73.727744,-40.957756
"Pilgerodendron uviferum (D.Don) Florin","259818594","iNaturalist",2025,1,12,-73.78235,-40.920904
"Pilgerodendron uviferum (D.Don) Florin","259680262","iNaturalist",2013,4,8,-72.867287,-47.560747
"Pilgerodendron uviferum (D.Don) Florin","259914591","iNaturalist",2024,12,12,-73.323844,-47.91081
"Pilgerodendron uviferum (D.Don) Florin","259167161","iNaturalist",2024,12,19,-73.4907,-40.170594
"Pilgerodendron uviferum (D.Don) Florin","259167135","iNaturalist",2024,12,19,-73.492142,-40.169617
"Pilgerodendron uviferum (D.Don) Florin","259214227","iNaturalist",2025,1,20,-73.425338,-39.995468
"Pilgerodendron uviferum (D.Don) Florin","259167151","iNaturalist",2024,12,19,-73.490958,-40.170414
"Pilgerodendron uviferum (D.Don) Florin","258517661","iNaturalist",2025,1,14,-72.330017,-40.633956
"Pilgerodendron uviferum (D.Don) Florin","257287406","iNaturalist",2024,11,23,-73.532056,-47.79554
"Pilgerodendron uviferum (D.Don) Florin","258206791","iNaturalist",2025,1,11,-73.590493,-40.161903
"Pilgerodendron uviferum (D.Don) Florin","258209338","iNaturalist",2025,1,11,-73.550618,-40.190695
"Pilgerodendron uviferum (D.Don) Florin","258481302","iNaturalist",2025,1,14,-72.319199,-40.77863
"Pilgerodendron uviferum (D.Don) Florin","258206537","iNaturalist",2025,1,11,-73.563596,-40.138812
"Pilgerodendron uviferum (D.Don) Florin","-125766266","NABU|naturgucker",2016,11,9,-74.109566,-42.622845
"Pilgerodendron uviferum (D.Don) Florin","250158429","iNaturalist",2024,10,31,-73.151285,-46.50228
"Pilgerodendron uviferum (D.Don) Florin","249208898","iNaturalist",2024,3,22,-73.838428,-42.849325
"Pilgerodendron uviferum (D.Don) Florin","CONN00035948","",2000,1,10,-72.88748,-51.74935
"Pilgerodendron uviferum (D.Don) Florin","242940655","iNaturalist",2021,5,27,-72.794975,-42.840153
"Pilgerodendron uviferum (D.Don) Florin","111867047","iNaturalist",2022,3,14,-72.459631,-43.095142
"Pilgerodendron uviferum (D.Don) Florin","111867044","iNaturalist",2022,3,14,-72.459631,-43.095142
"Pilgerodendron uviferum (D.Don) Florin","111867048","iNaturalist",2022,3,14,-72.459631,-43.095142
"Pilgerodendron uviferum (D.Don) Florin","238421989","iNaturalist",2008,2,16,-72.865237,-51.272374
"Pilgerodendron uviferum (D.Don) Florin","147160350","iNaturalist",2022,12,3,-72.572549,-41.586202
"Pilgerodendron uviferum (D.Don) Florin","232109852","iNaturalist",2014,2,11,-73.945041,-43.114302
"Pilgerodendron uviferum (D.Don) Florin","111867043","iNaturalist",2022,3,14,-72.459631,-43.095142
"Pilgerodendron uviferum (D.Don) Florin","238420681","iNaturalist",2013,3,1,-72.384151,-51.948794
"Pilgerodendron uviferum (D.Don) Florin","234837607","iNaturalist",2024,2,29,-73.778701,-43.013674
"Pilgerodendron uviferum (D.Don) Florin","234837570","iNaturalist",2024,2,29,-73.778701,-43.013674
"Pilgerodendron uviferum (D.Don) Florin","226064240","iNaturalist",2023,4,20,-73.934008,-42.303517
"Pilgerodendron uviferum (D.Don) Florin","216962599","iNaturalist",2024,5,19,-73.151322,-46.5022
"Pilgerodendron uviferum (D.Don) Florin","233734378","iNaturalist",2024,7,28,-74.080787,-42.423219
"Pilgerodendron uviferum (D.Don) Florin","209089284","iNaturalist",2022,11,11,-74.055484,-42.763316
"Pilgerodendron uviferum (D.Don) Florin","205744689","iNaturalist",2024,2,16,-73.532141,-47.796326
"Pilgerodendron uviferum (D.Don) Florin","209144982","iNaturalist",2024,2,11,-74.104597,-42.619671
"Pilgerodendron uviferum (D.Don) Florin","211008731","iNaturalist",2024,4,28,-74.11775,-43.290696
"Pilgerodendron uviferum (D.Don) Florin","203422054","iNaturalist",2024,3,21,-74.103005,-42.618003
"Pilgerodendron uviferum (D.Don) Florin","205257910","iNaturalist",2024,3,25,-73.722369,-42.309016
"Pilgerodendron uviferum (D.Don) Florin","204462365","iNaturalist",2024,3,29,-73.531005,-47.793183
"Pilgerodendron uviferum (D.Don) Florin","204435802","iNaturalist",2024,3,29,-73.533945,-47.796837
"Pilgerodendron uviferum (D.Don) Florin","202849763","iNaturalist",2024,3,17,-73.297187,-40.127727
"Pilgerodendron uviferum (D.Don) Florin","153260030","iNaturalist",2023,4,2,-72.748927,-45.456307
"Pilgerodendron uviferum (D.Don) Florin","203389702","iNaturalist",2024,3,21,-73.569168,-53.185547
"Pilgerodendron uviferum (D.Don) Florin","201687040","iNaturalist",2024,3,8,-73.532883,-47.796505
"Pilgerodendron uviferum (D.Don) Florin","202820110","iNaturalist",2024,3,17,-72.003261,-53.684937
"Pilgerodendron uviferum (D.Don) Florin","201036511","iNaturalist",2024,2,16,-73.532166,-47.796344
"Pilgerodendron uviferum (D.Don) Florin","201023000","iNaturalist",2024,2,16,-73.532195,-47.796333
"Pilgerodendron uviferum (D.Don) Florin","199476024","iNaturalist",2024,2,16,-73.532192,-47.796316
"Pilgerodendron uviferum (D.Don) Florin","196019224","iNaturalist",2024,1,6,-73.729142,-40.958267
"Pilgerodendron uviferum (D.Don) Florin","199475799","iNaturalist",2024,2,16,-73.532172,-47.796317
"Pilgerodendron uviferum (D.Don) Florin","196347754","iNaturalist",2024,1,10,-72.787238,-45.274833
"Pilgerodendron uviferum (D.Don) Florin","198296395","iNaturalist",2024,1,30,-74.103705,-42.620228
"Pilgerodendron uviferum (D.Don) Florin","198295842","iNaturalist",2024,1,12,-74.08548,-42.673888
"Pilgerodendron uviferum (D.Don) Florin","198295841","iNaturalist",2024,1,12,-74.08548,-42.673888
"Pilgerodendron uviferum (D.Don) Florin","197425274","iNaturalist",2017,12,16,-72.252309,-41.125515
"Pilgerodendron uviferum (D.Don) Florin","194930293","iNaturalist",2023,12,26,-73.936172,-43.11852
"Pilgerodendron uviferum (D.Don) Florin","193668116","iNaturalist",2023,12,8,-73.754487,-41.459589
"Pilgerodendron uviferum (D.Don) Florin","193176866","iNaturalist",2023,10,2,-74.120785,-42.74879
"Pilgerodendron uviferum (D.Don) Florin","192571502","iNaturalist",2023,11,29,-72.614862,-41.509767
"Pilgerodendron uviferum (D.Don) Florin","192468081","iNaturalist",2023,11,27,-73.532177,-47.796325
"Pilgerodendron uviferum (D.Don) Florin","192481940","iNaturalist",2023,11,28,-73.55814,-47.778492
"Pilgerodendron uviferum (D.Don) Florin","191487444","iNaturalist",2023,11,14,-73.533211,-47.792783
"Pilgerodendron uviferum (D.Don) Florin","189945738","iNaturalist",2023,11,3,-73.530092,-47.798387
"Pilgerodendron uviferum (D.Don) Florin","186639077","iNaturalist",2023,10,4,-74.108022,-42.618497
"Pilgerodendron uviferum (D.Don) Florin","145206457","iNaturalist",2022,12,27,-74.111489,-42.62095
"Pilgerodendron uviferum (D.Don) Florin","174603595","iNaturalist",2023,6,19,-72.434135,-52.855915
"Pilgerodendron uviferum (D.Don) Florin","174603594","iNaturalist",2023,6,19,-72.434328,-52.856019
"Pilgerodendron uviferum (D.Don) Florin","174603601","iNaturalist",2023,6,19,-72.433964,-52.855928
"Pilgerodendron uviferum (D.Don) Florin","177734246","iNaturalist",2023,8,2,-73.298386,-39.783609
"Pilgerodendron uviferum (D.Don) Florin","174890569","iNaturalist",2023,6,19,-72.433223,-52.855355
"Pilgerodendron uviferum (D.Don) Florin","174890566","iNaturalist",2023,6,19,-72.433351,-52.855368
"Pilgerodendron uviferum (D.Don) Florin","174890587","iNaturalist",2023,6,19,-72.433351,-52.855343
"Pilgerodendron uviferum (D.Don) Florin","174603581","iNaturalist",2023,6,19,-72.434779,-52.856161
"Pilgerodendron uviferum (D.Don) Florin","169880338","iNaturalist",2023,5,1,-72.435597,-52.852719
"Pilgerodendron uviferum (D.Don) Florin","169880341","iNaturalist",2023,5,1,-72.435475,-52.85266
"Pilgerodendron uviferum (D.Don) Florin","169880329","iNaturalist",2023,4,30,-72.435613,-52.852675
"Pilgerodendron uviferum (D.Don) Florin","169505283","iNaturalist",2023,4,29,-72.438653,-52.860075
"Pilgerodendron uviferum (D.Don) Florin","161162265","iNaturalist",2023,3,30,-72.898571,-51.758731
"Pilgerodendron uviferum (D.Don) Florin","155700425","iNaturalist",2023,3,23,-72.895096,-51.759554
"Pilgerodendron uviferum (D.Don) Florin","20150161","iNaturalist",2014,10,13,-74.10274,-42.62053
"Pilgerodendron uviferum (D.Don) Florin","20150155","iNaturalist",2014,10,13,-74.1045,-42.61941
"Pilgerodendron uviferum (D.Don) Florin","20142182","iNaturalist",2014,10,12,-73.6724,-41.88403
"Pilgerodendron uviferum (D.Don) Florin","161162286","iNaturalist",2023,3,30,-72.898725,-51.759176
"Pilgerodendron uviferum (D.Don) Florin","20141639","iNaturalist",2014,10,12,-73.66587,-41.88419
"Pilgerodendron uviferum (D.Don) Florin","161162273","iNaturalist",2023,3,30,-72.898923,-51.758958
"Pilgerodendron uviferum (D.Don) Florin","161162287","iNaturalist",2023,3,30,-72.898717,-51.759173
"Pilgerodendron uviferum (D.Don) Florin","161162186","iNaturalist",2023,3,30,-72.898141,-51.757915
"Pilgerodendron uviferum (D.Don) Florin","161162246","iNaturalist",2023,3,30,-72.898729,-51.75851
"Pilgerodendron uviferum (D.Don) Florin","161162131","iNaturalist",2023,3,30,-72.8974,-51.756243
"Pilgerodendron uviferum (D.Don) Florin","161162327","iNaturalist",2023,3,30,-72.899247,-51.759588
"Pilgerodendron uviferum (D.Don) Florin","161162330","iNaturalist",2023,3,30,-72.899476,-51.759608
"Pilgerodendron uviferum (D.Don) Florin","161162189","iNaturalist",2023,3,30,-72.898119,-51.757886
"Pilgerodendron uviferum (D.Don) Florin","161162349","iNaturalist",2023,3,30,-72.898984,-51.760128
"Pilgerodendron uviferum (D.Don) Florin","161162317","iNaturalist",2023,3,30,-72.89901,-51.759405
"Pilgerodendron uviferum (D.Don) Florin","161162248","iNaturalist",2023,3,30,-72.898765,-51.758511
"Pilgerodendron uviferum (D.Don) Florin","159587421","iNaturalist",2017,11,13,-73.083426,-44.08472
"Pilgerodendron uviferum (D.Don) Florin","154907586","iNaturalist",2020,2,25,-74.029183,-42.564726
"Pilgerodendron uviferum (D.Don) Florin","127304280","iNaturalist",2022,1,7,-73.120175,-43.975049
"Pilgerodendron uviferum (D.Don) Florin","149528207","iNaturalist",2023,2,22,-72.291665,-40.768403
"Pilgerodendron uviferum (D.Don) Florin","127304281","iNaturalist",2022,1,7,-73.120135,-43.975012
"Pilgerodendron uviferum (D.Don) Florin","149530225","iNaturalist",2023,2,22,-72.293359,-40.767395
"Pilgerodendron uviferum (D.Don) Florin","121597974","iNaturalist",2021,12,4,-74.21901,-44.557293
"Pilgerodendron uviferum (D.Don) Florin","142049180","iNaturalist",2022,10,18,-72.648179,-41.369122
"Pilgerodendron uviferum (D.Don) Florin","141565649","iNaturalist",2022,10,18,-72.644497,-41.380127
"Pilgerodendron uviferum (D.Don) Florin","127304275","iNaturalist",2022,1,7,-73.120128,-43.974942
"Pilgerodendron uviferum (D.Don) Florin","127304266","iNaturalist",2022,1,7,-73.120458,-43.974829
"Pilgerodendron uviferum (D.Don) Florin","142049183","iNaturalist",2022,10,18,-72.648093,-41.368796
"Pilgerodendron uviferum (D.Don) Florin","148859559","iNaturalist",2023,1,28,-72.614798,-41.50978
"Pilgerodendron uviferum (D.Don) Florin","121597967","iNaturalist",2021,12,4,-74.218826,-44.558271
"Pilgerodendron uviferum (D.Don) Florin","139840423","iNaturalist",2022,10,14,-72.102502,-41.424558
"Libocedrus uvifera (D.Don) Pilg.","BR0000009166219","MeiseBG",2002,12,10,-72.416667,-41.916667
"Pilgerodendron uviferum (D.Don) Florin","150532603","iNaturalist",2023,3,1,-72.440389,-44.607806
"Pilgerodendron uviferum (D.Don) Florin","151029111","iNaturalist",2023,3,12,-73.543933,-48.208516
"Pilgerodendron uviferum (D.Don) Florin","149258669","iNaturalist",2023,2,1,-73.505147,-40.165755
"Pilgerodendron uviferum (D.Don) Florin","148861474","iNaturalist",2023,1,28,-72.614418,-41.509642
"Pilgerodendron uviferum (D.Don) Florin","149151227","iNaturalist",2023,1,30,-73.895789,-42.323744
"Pilgerodendron uviferum (D.Don) Florin","148492286","iNaturalist",2023,1,25,-73.570689,-40.082807
"Pilgerodendron uviferum (D.Don) Florin","148485445","iNaturalist",2023,1,28,-72.614472,-41.50962
"Pilgerodendron uviferum (D.Don) Florin","147622466","iNaturalist",2021,9,25,-73.942887,-43.113609
"Pilgerodendron uviferum (D.Don) Florin","136624510","iNaturalist",2022,9,26,-72.456763,-52.271888
"Pilgerodendron uviferum (D.Don) Florin","","",2022,10,27,-73.531,-47.794
"Pilgerodendron uviferum (D.Don) Florin","143042251","iNaturalist",2021,3,4,-72.598525,-48.486267
"Pilgerodendron uviferum (D.Don) Florin","141206243","iNaturalist",2022,11,3,-73.077633,-47.691928
"Pilgerodendron uviferum (D.Don) Florin","140113163","iNaturalist",2021,3,1,-73.531463,-47.792267
"Pilgerodendron uviferum (D.Don) Florin","139926469","iNaturalist",2022,9,7,-72.611857,-41.58262
"Pilgerodendron uviferum (D.Don) Florin","137191723","iNaturalist",2022,6,30,-72.183471,-41.42658
"Pilgerodendron uviferum (D.Don) Florin","136694990","iNaturalist",2022,9,26,-72.456978,-52.271721
"Pilgerodendron uviferum (D.Don) Florin","132893851","iNaturalist",2015,5,9,-74.120159,-42.590127
"Pilgerodendron uviferum (D.Don) Florin","132893850","iNaturalist",2015,5,9,-74.11766,-42.589181
"Pilgerodendron uviferum (D.Don) Florin","132893846","iNaturalist",2015,5,9,-74.118024,-42.589151
"Pilgerodendron uviferum (D.Don) Florin","126388388","iNaturalist",2021,12,23,-73.05019,-51.307265
"Pilgerodendron uviferum (D.Don) Florin","113180503","iNaturalist",2022,4,27,-73.387369,-40.010446
"Pilgerodendron uviferum (D.Don) Florin","104582475","iNaturalist",2022,1,8,-72.681465,-52.870386
"Pilgerodendron uviferum (D.Don) Florin","106316810","iNaturalist",2022,2,4,-74.104892,-42.619583
"Pilgerodendron uviferum (D.Don) Florin","102823696","iNaturalist",2021,12,6,-73.59973,-48.2523
"Pilgerodendron uviferum (D.Don) Florin","94021860","iNaturalist",2016,2,20,-74.08295,-42.422888
"Pilgerodendron uviferum (D.Don) Florin","101079954","iNaturalist",2006,9,16,-72.377475,-45.458054
"Pilgerodendron uviferum (D.Don) Florin","98064713","iNaturalist",2021,10,5,-74.001793,-42.402618
"Pilgerodendron uviferum (D.Don) Florin","93376687","iNaturalist",2012,2,13,-72.324553,-45.557729
"Pilgerodendron uviferum (D.Don) Florin","89801501","iNaturalist",2021,8,3,-73.722084,-42.309918
"Pilgerodendron uviferum (D.Don) Florin","94021942","iNaturalist",2016,2,20,-73.827696,-41.8675
"Pilgerodendron uviferum (D.Don) Florin","94021795","iNaturalist",2009,7,31,-73.928152,-42.825349
"Pilgerodendron uviferum (D.Don) Florin","93376778","iNaturalist",2012,2,13,-72.324553,-45.557729
"Pilgerodendron uviferum (D.Don) Florin","92968577","iNaturalist",2013,2,23,-73.434012,-40.194219
"Pilgerodendron uviferum (D.Don) Florin","89924705","iNaturalist",2021,8,4,-72.614817,-41.509683
"Pilgerodendron uviferum (D.Don) Florin","89924795","iNaturalist",2021,8,4,-72.673322,-41.45292
"Pilgerodendron uviferum (D.Don) Florin","73501471","iNaturalist",2019,11,24,-73.100754,-51.420969
"Pilgerodendron uviferum (D.Don) Florin","50624129","iNaturalist",2019,1,14,-71.636345,-53.806278
"Pilgerodendron uviferum (D.Don) Florin","33537807","iNaturalist",2019,9,26,-73.950214,-42.274609
"Pilgerodendron uviferum (D.Don) Florin","71304665","iNaturalist",2021,3,13,-73.935327,-43.120345
"Pilgerodendron uviferum (D.Don) Florin","71260387","iNaturalist",2021,3,13,-73.940692,-43.118737
"Pilgerodendron uviferum (D.Don) Florin","71304645","iNaturalist",2021,3,13,-73.944151,-43.11913
"Pilgerodendron uviferum (D.Don) Florin","70405390","iNaturalist",2006,1,21,-72.283181,-44.736638
"Pilgerodendron uviferum (D.Don) Florin","70405389","iNaturalist",2006,1,21,-72.252968,-44.711429
"Pilgerodendron uviferum (D.Don) Florin","44536177","iNaturalist",2020,5,1,-73.908778,-42.790306
"Pilgerodendron uviferum (D.Don) Florin","63357962","iNaturalist",2020,10,22,-73.796225,-42.544864
"Pilgerodendron uviferum (D.Don) Florin","42632651","iNaturalist",2020,4,19,-73.862391,-42.48157
"Pilgerodendron uviferum (D.Don) Florin","67711288","iNaturalist",2020,1,29,-73.952575,-43.117335
"Pilgerodendron uviferum (D.Don) Florin","64716008","iNaturalist",2013,2,28,-72.86558,-51.272955
"Pilgerodendron uviferum (D.Don) Florin","101190-1","MACB",2010,4,3,-73.785,-42.7567
"Pilgerodendron uviferum (D.Don) Florin","55979368","iNaturalist",2020,8,9,-74.095472,-42.575244
"Pilgerodendron uviferum (D.Don) Florin","55234613","iNaturalist",2020,8,1,-73.861937,-42.476991
"Pilgerodendron uviferum (D.Don) Florin","55240333","iNaturalist",2020,8,2,-73.922985,-42.572485
"Pilgerodendron uviferum (D.Don) Florin","55240332","iNaturalist",2020,8,2,-73.92396,-42.572316
"Pilgerodendron uviferum (D.Don) Florin","55240336","iNaturalist",2020,8,2,-73.924557,-42.571914
"Pilgerodendron uviferum (D.Don) Florin","55240331","iNaturalist",2020,8,2,-73.925151,-42.571938
"Pilgerodendron uviferum (D.Don) Florin","55741996","iNaturalist",2020,8,7,-73.63997,-40.814723
"Pilgerodendron uviferum (D.Don) Florin","55986467","iNaturalist",2020,8,9,-74.095381,-42.575366
"Pilgerodendron uviferum (D.Don) Florin","55438002","iNaturalist",2018,10,25,-72.755839,-47.438632
"Pilgerodendron uviferum (D.Don) Florin","48976980","iNaturalist",2020,3,10,-73.381494,-39.732993
"Pilgerodendron uviferum (D.Don) Florin","40932049","iNaturalist",2020,3,28,-73.867888,-42.485016
"Pilgerodendron uviferum (D.Don) Florin","38814217","iNaturalist",2016,2,26,-73.826501,-42.120578
"Pilgerodendron uviferum (D.Don) Florin","39409916","iNaturalist",2020,2,29,-73.951381,-43.116574
"Pilgerodendron uviferum (D.Don) Florin","38654897","iNaturalist",2019,4,15,-73.429253,-47.816643
